REVIEW_NUM,CENTER_ID,MEMBER_ID,REVIEW_CONTENT,REVIEW_RATE
201,59,0,깨끗하고 에어컨도 맘대로 켤 수 있어서 좋아요,
202,59,0,좋습니다^^,
203,59,0,넓고 깔끔했고 사장님이 친절했음. 다음주에 또 이용할 예정,
204,59,0,"위치도 좋고 시설도 넓고 쾌적해요
사장님도 친절하시구요 :)
자주 방문했었는데 오랜만에 가도 좋네요",
205,59,0,항상 잘 이용하고 갑니다 ㅎㅎ,
206,59,0,자주 이용하는 곳이에요~ 버스정류장에서 1분거리ㅎㅎ 너무 편하고 시설도 좋고 쾌적해요,
207,59,0,좋습니다. 좋아요,
208,59,0,친절하게 안내해주시고 깔끔해서 좋아요,
209,59,0,장소도 찾기 쉬운 곳에 있고 시설도 생각한 것보다 아주 만족스러웠어요. 나중에도 또 이용할 생각입니다!,
210,59,0,친절하십니다,
211,59,0,조용하고 좋아요’!!,
212,59,0,깨끗해서 취업 준비 하기 좋았습니다~ 다음에 또 방문하고 싶어요,
213,59,0,굿,
214,59,0,너무 친절하며 깨긋한 공간입니다!!,
215,59,0,조용하고....친절해요…,
216,59,0,종이컵이 한모금 마시는 그 얇은 종이컵밖에 없어서 물을 따로 사가야하는게 아쉬워요,
217,59,0,굿,
218,59,0,"사장님 정말 친절하시고, 랩실 이용하기에 편안한 분위기였습니다^^",
219,59,0,"깔끔하고 좋아요-!
음료도 카페보다 저렴하더라구요
시설 좋아요",
220,59,0,조용하고 좋아요,
221,59,0,가격 싸고 깔끔합니다 사장님도 친절하셔서 좋아요,
222,59,0,조용하고 붐비지않아 좋았습니다. 간단히 컨퍼런스콜 을 진행하거나 조 모임을 진행하기에 적합했습니다.,
223,59,0,가격싸고 시설도 좋고 사장님착하셔요,
224,59,0,좋아요....,
225,59,0,항상 애용하는곳입니다 맘에들어요 깔끔하고,
226,59,0,직원분이 친절하시고 깔끔하고 조용하고 좋았습니다 :),
227,59,0,좋아요...,
228,59,0,스터디 진행하기좋고 깔끔합니다 애용중,
229,59,0,직원분이 친절하시고 깔끔하고 조용하고 좋았습니다 :),
230,59,0,조용하고 좋았습니다.....,
231,59,0,조용하고.. 친절하셨어요.,
232,59,0,굿,
233,59,0,사장님이 정말 친절하셔요!,
234,59,0,굿,
235,59,0,좋아요,
236,59,0,보통,
237,59,0,보통,
238,59,0,만족해요 깔끔해요,
239,59,0,조용하고 피피티 장비가 되어있어서 발표연습하기에는 좋아요!! 알바분도 친절하셨습니다,
240,59,0,굳,
241,59,0,좋아요!! 음료는 이제 룸비에 포함되어 있지 않아요! 돈주고 다 사먹어야 해요,
242,59,0,스터디하기 좋은 곳이에요,
243,59,0,직원분 친절해요,
244,59,0,굳,
245,59,0,스터디하기 좋아요,
246,59,0,넓고 좋아요,
247,59,0,좋아요,
248,59,0,6천원에 음료 3천원이하 종일권에 자주 이용합니다 ㅎㅎ,
249,59,0,스터디 카페였는데 좋았어요 자리도 넓고 쾌적하고!,
250,62,1,혹시 2인은 스터디룸 공간예약 신청 불가능할까요?,
251,62,1,안녕하세요. 스터디룸 예약하려고 했는데 다 회색칸(예약불가)로 뜹니다. 현재 코로나로 스터디룸 이용 불가일까요?,
252,62,1,안녕하세요. 스터디룸 예약 코로나로 인해 불가한 상황인가요?,
253,64,1,여기 관리해주시는 관리자분께서 철저하게 잘 관리해주시는것같아서 좋았습니다. 상당히 친절하시고요 ㅜ 장소도 좋고 흠잡을데가 없네요 ㅜ감사합니다.,
254,64,1,예약시간을 바꾸려고 하는데 취소/변경을 어떻게 해야하는지 알 수 없네요. 안내 문구대로 개인서비스 > 일자리카페에 가보았는데도 어떻게 해야하는지 정보가 없어요. 인터넷 취소/변경을 좀 더 편하게 할 수 있도록 개선해주세요.,
255,64,1,혹시 책쓰기 프로그램은 없는지요. 매니져님께 관련 프로그램이 생겼으면 하고 제안 드립니다.,
256,64,1,요새 사람이 많아져서 그런지 와이파이가 많이 느려졌어요.. 개선되면 더욱 열심히 취업 준비 할 수 있을 것 같아요!,
257,64,1,시설도 좋고 만족합니다! 다만 와이파이가 하나밖에 없는데 많은 사람이 이용해서 너무 느리거나 자주 끊깁니다. 보완해주시면 감사하겠습니다^_^,
258,64,1,"난방이 쎄서 그룹스터디룸은 너무 덥고 건조해요. 겨울이라 추울까봐 난방 잘 켜주시는건 정말 감사하지만, 조금만 난방 줄여주셨으면 좋겠어요ㅠㅠ",
259,64,1,팀플 때문에 스터디룸 한번 빌려봤는데 방음이 굉장히 잘돼있네요~ 앞으로도 자주 이용할 것 같습니다ㅎㅎ,
260,64,1,┌담당자님 신경써주셔서 감사합니다.,
261,64,1,너무너무 추워요 ㅜㅜ 겉옷을 입고 있어도 손이 너무 시렵습니다. 아래 댓글에서도 춥다는 말씀 하셨는데 정말 추워요...,
262,64,1,스터디룸도 그렇고 홀도 그렇고 너무 춥습니다... 직원분들께 말씀 드려도 중앙난방이라는 말만 반복하시네요ㅜㅜ 너무 추워서 겉옷도 못벗고 앉아있어요.. 앞으로 더 추워질텐데 난방좀 제대로 해주세요,
263,64,1,요즘 일자리센터 문을 아주 활짝 열어놓고 운영하는 경우가 많은데 한화 직원분들 이동하는 소음 + 다른 소음이 이곳에서 공부하는 취준생에게 방해가 되는 거 같습니다. 문을 닫고 운영하는것도 좋은거 같습니다. 한번만 더 신경쓰셔서 해주시면 감사합니다.,
264,64,1,"화상면접에 적당한 스터디룸을 예약해야하는데 맞는 곳을 찾을 수 없어 당황하던 차에, 서울시 청년 일자리 센터로 전화 드렸더니 담당자 분께서 너무 친절하게 도와주셨습니다. 감사합니다.",
265,64,1,보내주셔서 더 수월하게 작성할 수 있었습니다. 면접컨설팅에서는 함께 고민해주시며 질문의 의도를 알려주시며 피해야할 답변과 좋은 답변을 알려주셔서 큰 도움이 되었습니다. 2번의 컨설팅 이후에 저는 한 번에 취업될 수 있었습니다. 결론적으론 상담사님의 도움이 정말 컸고 무료로 맞춤 1:1컨설팅을 제한 없이 들을 수 있어서 좋았습니다. 많은 분들이 이런 좋은 기회를 통해 모두 저처럼 한 번에 취업하셨으면 좋겠습니다!!,
266,64,1,"김미연 상담사님께 자기소개서컨설팅, 면접컨설팅 총 2번의 컨설팅을 진행했습니다. 처음엔 막막했지만 함께 고민해주시고 자소서 각 항목에서 어필해야할 부분, 적절한 고급스러운 어휘 등을 설명해주셨습니다. 또한, 지원할 회사가 원하는 인재상에 맞춰 자연스럽게 이야기 하는 와중에 소재를 이끌어 내주셨습니다. 혼자 자소서 작성 후 피드백도 따로 해주셨는데 그 과정에서 가지고 계신 샘플 양식과 작성된 자소서를",
267,64,1,그룹 스터디 룸이 더 많아져서 많은 사람들이 이용했으면 좋겠습니다. 자리잡기 너무 힘들어요. 잘 안쓰는 개인스터디룸 줄이고 그룹스터디룸을 늘려주세요.,
268,64,1,그룹 스터디룸은 오후 6시 이후에 에어컨이 전혀 나오지 않아서 매우. 심하게. 덥습니다. 작은 선풍기를 가져와서 틀어놓고 룸의 문을 열어놔도 환풍기조차 돌지 않아서 매우 답답하고 덥습니다.,
269,64,1,"이때까지 혼자서 면접준비를 하였는데 지인의 소개로 서울시청년일자리센터를 알게되어 부산에서 올라와 3일동안 현희정 선생님께 많은걸 배웠습니다. 면접자세, 면접질문에대한 접근방법, 가장 적합한 단어 선택등 많은 면접 스킬에대해 배울수 있었으며, 무엇보다도 선생님의 열정이 너무 좋았습니다. 덕분에 공기업 면접 잘보고 발표 기다리기 있습니다. 너무 감사드립니다.",
270,64,1,청년 일자리... 39세이하만리 스터디 개인룸을 쓸 수 있다니 너무 제약적이네요,
271,64,1,프로그램 신청하는 시스템이 굉장히 번거롭습니다. 한꺼번에 마음에 드는 여러개 신청 할 수 있는것이 아닌 한개씩 일일이 페이지 다시 열어야 되는데 이는 비효율적인 행정입니다. 시정되면 좋겠습니다.,
272,64,1,"스터디룸의 스탠드 혹은 조명이 너무 어둡다고 생각이 듭니다. 2시간 생각하고 갔는데, 눈이 아파 30분도 안되서 나왔습니다.",
273,64,1,"1인 스터디룸의 경우 조명이 의자 뒤에 있어서 역광이에요. 책 보는데 책 위로 그림자가 집니다 ㅠㅠ... 독립된 공간이어서 좋긴 한데, 눈이 불편하네요.",
274,64,1,"목적성이 확실히 있었으면 좋겠습니다. 어떨때는 강의를 해서 시끄럽게 하고, 어떨때는 취업박람회 있다며 이용못하게 하고...공부하기 불편한 장소가 되었네요. 그리고 해당 장소에 노숙자나 외국인들이 너무 많습니다. 와이파이도 너무 느립니다. 위 사항들 개선 부탁드립니다. 스터디 모집공고 같은거 올리게 했으면 좋겠습니다. 시설에 있는 게시판, 사물함 등이 활용되지 않아서 아쉽습니다.",
275,64,1,제가 다른 이메일을 기재한 걸로 착각해서 사진 확인을 못했습니다. 정말 죄송합니다. 조금 전에 담당자 분께 연락받고 수신함에서 이력서 사진 파일 확인했습니다. 덕분에 신속하게 문제 해결했습니다. 감사합니다!,
276,64,1,지난 2월 22일에 일자리카페에서 찍은 이력서 사진 파일 이메일로 보내주신다고 하셨는데 아직도 못 받았어요 ㅠㅠ 언제쯤 받아볼 수 있을까요...?,
277,64,1,신경써주셔서 감사합니다 담당자님! 앞으로 이용시에 또 같은 문제가 발생하면 알려주신 번호로 연락드리겠습니다. 감사합니다!,
278,64,1,노트북으로 인터넷 접속시 'PC 추가단말 서비스' 안내 페이지가 자주 뜨는데 해결할 방법이 없을까요~? PC변경 버튼을 눌러도 해결되지 않아 인터넷 접속이 힘든 때가 많네요 TㅅT,
279,64,1,"복사를 하고 싶은 경우, 일자리카페 내에서 할 수 있는 방안이 있나요?",
280,64,1,센터내 난방이 중앙난방으로 가동되고 있으나 일부 중앙에서 전체 건물온도를 조절해주고 계시기도하니....이점 참고해 주세요~~~ 감사합니다.,
281,64,1,시설이 좋아 자주 이용하고 있습니다 하지만 겨울철인데 난방 사용을 잘 하지 않는거같아 전체적으로 엄청 추위를 떨며 공부합니다 난방 가동률좀 높여주세요,
282,64,1,"담당자님 스터디룸에서는 와이파이가 잘 안잡히는데, 이유가 뭔지 확인해주실 수 있나요? 핸드폰은 데이터를 쓰면 되는데 노트북은 와이파이가 잘 안돼서 불편하네요ㅜㅜ",
283,64,1,혹시 1인 스터디룸 앞에있는 오픈된 탁자에서 언제든지 공부할 수 있나요?,
284,64,1,"안녕하세요, 담당자님! 그룹스터디룸2가 3에 비해 환풍기의 소음이 월등히 크며, 히터도 과해 너무 건조해져서 후기 남깁니다. 이 부분 개선되었으면 좋겠어요 :)",
285,64,1,"스터디그룹 멘토링 후기 올려주신 김**님, 저희 프로그램에 만족하셨다니 저희도 매우 기쁘고 감사드립니다. 취업에 심층적인 도움을 받으시어 멘토링 그룹 전원이 원하시는 기업에 반드시 취업성공되시길 간절히 바라겠습니다. 감사합니다~",
286,64,1,"환풍기관련 문의주신 김**님, 서울시일자리카페입니다. 저희 일자리카페를 이용하시는데 불편을 드려 매우 죄송합니다. 환풍기 소음때문에 저희도 매우 염려중이어 시설담당자가 환풍기 교체 또는 수리 등의 대안을 마련중에 있습니다. 그리하여 새로운 대책이 세워지기 전까지는 환풍기 전원을 차단하여 우선 소음방지를 할 예정입니다. 양해해 주시길 부탁드립니다. 이용해 주심에 감사드립니다~",
287,64,1,"안녕하세요. 일자리센터 항상 잘 이용하고 있습니다! 다 좋지만, 아쉬운 점 하나만 말씀드리면, '노쇼'에 대해 엄격하게 관리해주셨음 합니다. 체크는 하시는데, 패널티는 없는 것 같아요. 예약에 실패할 때가 많은데, 같은 시간에 그룹스터디룸을 보면 비어있는 경우도 꽤 되더라구요. 이런 부분만 개선된다면 훨씬 더더 좋을 것 같아요.",
288,64,1,"현재 2인스터디룸과 그룹 스터디룸 몇개의 7월 예약이 시스템적으로 아예 막혀있는것 같은데 전산 오류인지, 센터 행사때문인지 잘 모르겠네요 확인 부탁 드립니다.",
289,64,1,어플리케이션 스터디룸 예약방식이 매우 비효율적입다. 몇년째 개선되지 않네요. 고안자나 담당관계자 분들이 단 한번도 이 어플 예약 시스템을 사용해본 적이 없는것 같아요. 날짜 - 스터디룸 넘버- 시간대 순서로 지정할 수 있도록 수정 바랍니다. 스터디룸 넘버 - 날짜 - 시간대 순으로 지정해야 하는 현 시스템은 이용자들이 원하는 시간대에 남은 빈 스터디룸을 검색하고자 할때 매우 번거롭고 불편합니다.,
290,64,1,7월 1일 청년일자리센터에서 스터디 그룹 멘토링을 받았습니다. 자율적으로 스터디를 구성해서 한달정도 진행하고 있었는데 방향이 잘 잡히지 않아 스터디그룹 멘토링을 신청습니다. 일자리포털에서 공고 보자마자 신청했는데 연락도 금방 오고 스케줄도 빨리 잡아주셔서 좋았습니다. 멘토님이 스터디원 개별적으로 상담을 해주셨고 앞으로 스터디에서 가야할 방향을 명확하게 설정해주셔서 모든 스터디원들이 만족했습니다.,
291,64,1,스터디룸 이용자입니다. 스터디룸1 천장에 달린 환풍기 소리가 소음공해 수준으로 너무 큰데 조치 취해주셨으면 좋겠습니다.,
292,64,1,5월25일 6시-9시까지 스터디룸 예약해서 사용하고 있었는데 7시 40분경에 26일 행사준비한다고 다짜고짜 나오란 소리를 들었습니다. 미안하다 양해바란다 소리 한마디도 없이요. 무슨 권리로 타인의 시간을 짓밟으시는지 모르겠지만요 무척 무례하게 내쫓으신것같습니다. 이렇게 갑작스럽게 내쫓으실거면 처음부터 이날은 예약을 받지 마시거나 예약할때 얘기를 해주셨으면 좋겠습니다.,
293,64,1,이력서 클리닉을 받았는데 상담사 분이 너무 전문성이 없어 보였습니다. 관련 분야에 지식이 있으신 분으로 배정해주셨으면 좋겠고 취업준비를 하는 입장에서는 도움을 받는 입장이니 상담사분이 불쾌한 이야기를 하셔도 그냥 듣고 있을 수 밖에 없는 입장입니다. 본인이 도와주는 입장이고 신청자가 도움을 원하는 입장이라고 해서 갑질하지 않으셨으면 합니다.,
